id,title,link
2089,Management of Ischaemic Stroke (2nd Edition),https://cdn.mdedge.com/files/s3fs-public/pdfs/journals/585_ftp.pdf
2090,Management of lung cancer (SIGN CPG 137),https://www.sign.ac.uk/media/1075/sign137.pdf
2091,Management of Major Depressive Disorder (Second Edition),https://www.moh.gov.my/moh/resources/Penerbitan/CPG/Psychiatry%20&%20Mental%20health/CPG_Management_of_MDD_(Second_Edition)_04092020.pdf
2092,Management of Male Breast Cancer: ASCO Guideline,https://www.melbournebreastcancersurgery.com.au/wp-content/themes/ypo-theme/pdf/management-of-male-breast-cancer-2019.pdf
2093,Management of Mandibular Condyle Fracture (Second Edition),https://www.moh.gov.my/moh/resources/Penerbitan/CPG/Dental%20&%20Oral/CPG_Mandibular_Condyle_Fractures_21042021.pdf
2094,Management of Menorrhagia,https://www.hse.ie/eng/services/publications/clinical-strategy-and-programmes/the-investigation-and-management-of-menorrhagia.pdf
2095,Management of Metastatic Clear Cell Renal Cell Carcinoma: ASCO Guideline,https://www.chi.gov.sa/Style%20Library/IDF_Branding/PdfTab/Appendix%20212%20-%20Renal%20Cell%20Carcinoma%20Treatment%20Algorithm.pdf
2096,Management of Multiple Sclerosis,https://iomsn.org/wp-content/uploads/2016/07/AANN-ARN-IOMSN-MS-Guideline_FINAL.pdf
2097,Management of Nasopharyngeal Carcinoma,https://www.moh.gov.my/moh/resources/Penerbitan/CPG/Kanser/CPG-Nasopharyngeal%20Carcinoma.pdf
2098,Management of Neonatal Jaundice (Second Edition),https://e-mfp.org/wp-content/uploads/cpu-update.pdf
2099,Management of Non-Variceal Upper Gastrointestinal Bleeding,https://www.cag-acg.org/_Library/clinical_cpgs_position_papers/CAG-CPG-Nonvariceal-UGIB-Annals-Dec2019.pdf
2100,Management of Obesity,https://stop.publichealth.gwu.edu/sites/g/files/zaxdzs4356/files/2022-02/wcw-guide-for-the-management-of-obesity-in-the-primary-care-setting.pdf
2101,Management of Obstructive Sleep Apnea in Adults: A Clinical Practice Guideline From the American College of Physicians,https://www.acponline.org/sites/default/files/acp-policy-library/guidelines/sleep_apnea_treatment_guideline_2013.pdf
2102,Management of Osteoarthritis (Second Edition),https://www.moh.gov.my/moh/autodownload/penerbitan/CPG%20Management%20of%20Osteoarthritis%20(Second%20Edition).pdf
2103,Management of Osteoporosis (Third Edition),https://www.moh.gov.my/moh/resources/Penerbitan/CPG/Rheumatology/221115_MOS_CPG-Management_of_Osteoporosis-ed3_PREVIEW.pdf
2104,Management of osteoporosis and the prevention of fragility fractures (SIGN CPG 142),https://hub.careinspectorate.com/media/1617/sign-142-management-of-osteoporosis-and-the-prevention-of-fragility-fractures.pdf
2105,Management of Osteoporosis in Survivors of Adult Cancers With Nonmetastatic Disease: ASCO Clinical Practice Guideline,
2106,Management of Otitis Media with Effusion in Children,https://storage.unitedwebnetwork.com/files/1160/c5eef4e12020a28240214c149b94d013.pdf
2107,Management of pancreatic cancer: capita selecta,https://kce.fgov.be/sites/default/files/2021-11/KCE_286C_Pancreatic_cancer_Summary.pdf
2108,Management of paraneoplastic neurological syndromes: report of an EFNS Task Force,
2109,"Management of patients with stroke: rehabilitation, prevention and management of complications, and discharge planning (SIGN CPG 118)",https://digirepo.nlm.nih.gov/master/borndig/101609293/sign118.pdf
2110,Management of Percutaneous Coronary Intervention (PCI),https://healthonline.washington.edu/sites/default/files/record_pdfs/Complex-Percutaneous-Coronary-Intervention-%28PCI%29.pdf
2111,Management of perinatal mood disorders (SIGN CPG 127),https://www.sign.ac.uk/assets/sign127_qrg_update.pdf
2112,Management of Periodontal Abscess (Second Edition),https://app.pulsar.uba.ar/HomePages/uploaded-files/T64695/ManagementOfPeriodontalAbscess.pdf
2113,Management of peripheral intravascular devices  (Best Practice 12(5)),https://www.safetyandquality.gov.au/sites/default/files/2021-05/management_of_peripheral_intravenous_catheters_clinical_care_standard_-_accessible_pdf.pdf
2114,Management Of Peripheral Intravascular Devices (Best Practice 2(1)),https://www.safetyandquality.gov.au/sites/default/files/2021-05/management_of_peripheral_intravenous_catheters_clinical_care_standard_-_accessible_pdf.pdf
2115,Management of Post Operative Infectious Endophthalmitis,https://www.uhnm.nhs.uk/media/3mhhqnez/20241105-endophthalmitis-protocol-foi-ref-322-2425-3-of-3.pdf
2116,Management of Postnatal Corticosteroids for the Prevention of Chronic Lung Disease In Preterm Infants,
2117,Management of Primary Central Nervous System Diffuse Large B-Cell Lymphoma,
2118,Management of primary cutaneous squamous cell carcinoma (SIGN CPG 140),https://www.woscan.scot.nhs.uk/wp-content/uploads/Final-Skin-Cancer-SCC-National-Follow-up-Guideline-v1.0-SLWG-membership-Aug-2023.pdf
2119,Management of Psoriasis Vulgaris,https://www.moh.gov.my/moh/resources/Penerbitan/CPG/CPG-_Psooriasis.pdf
2120,Management of Pulmonary Aterial Hypertension (PAH),https://indiachest.org/wp-content/uploads/2016/07/Management-of-pulmonary-arterial-hypertension_prasad_2013.pdf
2121,Management of REM sleep behavior disorder: an American Academy of Sleep Medicine clinical practice guideline,
2122,Management of Rheumatoid Arthritis,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Protocol-014.pdf
2123,Management of Rhinosinusitis in Adolescents & Adults,https://www.moh.gov.my/moh/resources/keratan%20akhbar%202017/CPG_Management_of_Rhinosinusitis_in_Adolescents_and_Adults.pdf
2124,Management of Salivary Gland Malignancy: ASCO Guideline,https://www.salivaryglandcancer.uk/media/1147/asco-sgc-guidelines-2021.pdf
2125,Management of schizophrenia (SIGN CPG 131),https://www.sign.ac.uk/assets/sign131.pdf
2126,Management of Schizophrenia in Adults,https://effectivehealthcare.ahrq.gov/sites/default/files/pdf/schizophrenia-adult_research-2017.pdf
2127,Management of Severe Early Childhood Caries (2nd Edition),https://rccfc.org/sites/g/files/aldnop231/files/2023-05/Disease%20Management%20Flipchart%20Eng.pdf
2128,Management of Short Term Indwelling Urethral Catheters to Prevent Urinary Tract Infections (Best Practice 4(1)),
2129,Management of short-term indwelling urethral catheters to prevent urinary tract infections  (Best Practice 14(12)),
2130,Management of Small Renal Masses: American Society of Clinical Oncology Clinical Practice Guideline,https://wellprept-prod-storage.s3.amazonaws.com/migration_folder/1677489393_oHvmmeF8.pdf
2131,Management of Sore Throat,https://storage.unitedwebnetwork.com/files/1160/8074533752729bb18966ddbf475a81cb.pdf
2132,Management of Squamous Cell Cancer of the Anal Canal,https://www.albertahealthservices.ca/assets/info/hp/cancer/if-hp-cancer-guide-gi001-anal-canal.pdf
2133,Management of ST Elevation Myocardial Infarction (Fourth Edition),https://phamnguyenvinh.org/wp-content/uploads/2019/01/2017-ESC-guidelines-for-the-management-of-acute-myocardial-infarction-in-patients-presenting-with-ST-segment-elevation.pdf
2134,Management of stable angina (SIGN CPG 151),https://best.barnsleyccg.nhs.uk/media/cftj4kuu/chronic-coronary-syndrome.pdf
2135,Management of Stable Coronary Artery Disease (2nd Edition),https://www.moh.gov.my/moh/resources/Penerbitan/CPG/CARDIOVASCULAR/2.pdf
2136,Management of stage I ovarian cancer,https://www.glowm.com/pdf/Book-OvarianCancerUpdate-CC-BY-Ch08.pdf
2137,Management of Stage I Seminoma,https://www.canjurol.com/html/subscriber/Spdf/V12I04/V12I04-3-DrSamant.pdf
2138,Management of Stage III NSCLC: ASCO Guideline,
2139,Management of suspected bacterial lower urinary tract infection in adult women (SIGN CPG 160),https://www.sign.ac.uk/media/1765/sign-160-qrg-uti_web-version.pdf
2140,Management of suspected bacterial urinary tract infection in adults (SIGN CPG 88),https://downloads.regulations.gov/FDA-2018-Q-0739-0075/content.pdf
2141,Management of the Axilla in Early-Stage Breast Cancer,https://www.melbournebreastcancersurgery.com.au/wp-content/themes/ypo-theme/pdf/axillary-mgt.pdf
2142,Management of the Axilla in Early-Stage Breast Cancer: Ontario Health (Cancer Care Ontario) and the American Society of Clinical Oncology Joint Guideline,https://www.cancercareontario.ca/sites/ccocancercare/files/guidelines/full/pebc1-23-Af.pdf
2143,Management of the child with fever (Best Practice 5(5)),https://ashfordstpeters.net/Guidelines_Paediatrics/Fever%20in%20under%205s%20Sep%202018.pdf
2144,Management of the day surgery patient  (Best Practice 8(1Suppl.1)),https://theiaas.net/wp-content/uploads/2022/06/DaySurgery.pdf
2145,Management of the Neck in Squamous Cell Carcinoma of the Oral Cavity and Oropharynx: ASCO Clinical Practice Guideline,
2146,Management of the Palatally Ectopic Canine,https://www.moh.gov.my/moh/resources/PDF%20feb%202017/cpg_mx_of_pec_for_public_view_mac_2016.pdf
2147,Management of the Palatally Ectopic Canine (2nd Edition),https://www.moh.gov.my/moh/resources/Penerbitan/CPG/Dental%20&%20Oral/CPG%20Management%20of%20PEC%20(2nd%20edition%202016).pdf
2148,Management of Thyroid Disorder,https://www.moh.gov.my/moh/resources/Penerbitan/CPG/Endocrine/CPG_Management_of_Thyroid_Disorders.pdf
2149,Management of Transfusion Dependent Thalassaemia,https://mpaeds.my/wp-content/uploads/2018/03/CPG-Management-of-Transfusion-Dependent-Thalassaemia.pdf
2150,Management of Tuberculosis (3rd Edition),https://matcvs.org.my/downloads/CPG_ManagementOfTuberculosis_3rdEdition.pdf
2151,Management of Type 1 Diabetes Mellitus in Children & Adolescents,https://www.moh.gov.my/moh/resources/maklumat%20terkini/DRAF%20CPG/Draft_CPG_T1DM_301115.pdf
2152,Management of Type 2 Diabetes Mellitus (5th edition),https://lcbaxterlibrary.tripod.com/ereserves/pharmacology/5_diabetes.pdf
2153,Management of Unerupted and Impacted Third Molar Tooth,https://www.nature.com/articles/6400030.pdf
2154,Management of Unerupted Maxillary Incisor,https://www.moh.gov.my/moh/resources/penerbitan/CPG/Management%20of%20Unerupted%20Maxillary%20Incisor%20(2nd%20edition).pdf
2155,Management of Unerupted Maxillary Incisors (2nd Edition),https://www.moh.gov.my/moh/resources/penerbitan/CPG/Management%20of%20Unerupted%20Maxillary%20Incisor%20(2nd%20edition).pdf
2156,Management of Unstable Angina/Non ST Elevation Myocardial Infarction (UA/NSTEMI),https://www.moh.gov.my/moh/resources/Penerbitan/CPG/CARDIOVASCULAR/12.pdf
2157,Management und Durchführung des Intermittierenden Katheterismus (IK) bei neurogener Dysfunktion des unteren Harntraktes. S2k-LL (DGU),https://register.awmf.org/assets/guidelines/043-048m_S2k_Management-Durchfuehrung-Intermittierender-Katheterismus-neurogene-Dysfunktion-unterer-Harntrakt_2020-02_1_01.pdf
2158,Management von Dammrissen III. und IV. Grades nach vaginaler Geburt. S2k-LL (DGGG),https://register.awmf.org/assets/guidelines/015-079l_S2k_Dammriss-III-IV-Grades_2020-12_1.pdf
2159,"Management von tiefen Kariesläsionen – Implementierung der internationalen Leitlinie der EFCD, ESE, ORCA Deep Caries Management. S3-LL (DGZMK, DGZ)",https://www.orca-caries-research.org/wp-content/uploads/2024/07/Giacaman-How-to-Manage-Caries-in-Adults.pdf
2160,Managing and Mitigating Conflict in Health-care Teams,https://rnao.ca/sites/rnao-ca/files/Conflict_Summary_of_Recommendations.pdf
2161,Managing medicines for adults receiving social care in the community (NG67),
2162,Managing medicines in care homes (SC1),https://www.prescqipp.info/media/1189/b172-care-homes-safeguarding-and-medicines-20.pdf
2163,Managing pre-diabetes  a growing health concern,https://isomer-user-content.by.gov.sg/68/43b308f0-95d1-44e9-915e-6360646a5646/managing-pre-diabetes-(updated-on-27-jul-2021)c2bfc77474154c2abf623156a4b93002.pdf
2164,Mantelzorg. National consensus-based guideline,https://www.vkgl.nl/images/links/Richtlijnen_en_protocollen/Dutch_national_consensus-based_guideline_for_the_disclosure_of_incidental_findings_during_clinical_genetic_diagnostic_testing_version2.pdf
2165,Mapa de recursos compartidos en Evaluación de Tecnologías Sanitarias (Informe nº: Osteba E-14-02),https://www.osakidetza.euskadi.eus/contenidos/informacion/2010_osteba_publicacion/es_def/adjuntos/e_10_07_mapa_recursos.pdf
2166,Mapa de recursos compartidos en evalución de Tecnologías Sanitarias y Servicios de Salud (Informe nº: Osteba E-10-07),https://emma.msrb.org/ES1344275-ES1048205-ES1452453.pdf
2167,Mapa geográfico de salud mental: variación geográfica en psicosis y asociación con factores ambientales (Informe nº: Osteba D-14-02),https://pdfs.semanticscholar.org/cd8c/045d58d4ca0769f571beac4dcec2355d725d.pdf
2168,Marcapasos compatible con resonancia magnética (Informe nº: Osteba E-14-17),https://www.euskadi.eus/contenidos/informacion/2014_osteba_publicacion/es_def/adjuntos/marcapasoscomp.pdf
2169,Margins for Breast-Conserving Surgery With Whole-Breast Irradiation in Stage I and II Invasive Breast Cancer: American Society of Clinical Oncology Endorsement of the Society of Surgical Oncology/American Society for Radiation Oncology Consensus Guideline,https://intervalolibre.wordpress.com/wp-content/uploads/2012/06/sso-astro_consensus_guideline_on_margins_for_breast_conserving_surgery_final.pdf
2170,"Maßnahmen zur Prävention und Kontrolle der SARS-CoV-2-Übertragung in Schulen. S3-LL (DGKJ, DGEpi, DGI)",https://register.awmf.org/assets/guidelines/027-076k_Praevention_und_Kontrolle_SARS-CoV-2-Uebertragung_in_Schulen_2024-10.pdf
2171,"Materialauswahl bei festsitzenden implantatgetragenen Restaurationen. S3-LL (DGZMK, DGI)",https://register.awmf.org/assets/guidelines/083-053l_S3_Vollkeramische-festsitzende-implantatgetragene-Restaurationen_2025-02.pdf
2172,"Materialunverträglichkeiten bei dentalen, enossalen Implantaten. S3-LL (DGZMK, DGI)",https://register.awmf.org/assets/guidelines/083-041l_S3_Materialunvertraeglichkeiten-bei-dentalen-enossalen-Implantaten_2023-05_1.pdf
2173,Maternal and child nutrition (PH11),https://qna.files.parliament.uk/qna-attachments/388797/original/guidance-maternal-and-child-nutrition-pdf.pdf
2174,"Maternal and child nutrition: nutrition and weight management in pregnancy, and nutrition in children up to 5 years (NG247)",
2175,Medication-Related Osteonecrosis of the Jaw: MASCC/ISOO/ASCO Clinical Practice Guideline,https://mascc.memberclicks.net/assets/Guidelines-Tools/MRONJ/MASCC_ISOO_ASCO_guideline_summary_MRONJ.pdf
2176,Medicines adherence: involving patients in decisions about prescribed medicines and supporting adherence  (CG76),http://www.sefap.it/servizi_lineeguida_200902/CG76FullGuidelineApp.pdf
2177,Medicines associated with dependence or withdrawal symptoms: safe prescribing and withdrawal management for adults (NG215),https://www.ncbi.nlm.nih.gov/books/NBK580679/bin/niceng215er6-appb-et6.pdf
2178,Medicines optimisation: the safe and effective use of medicines to enable the best possible outcomes (NG5),
2179,Medición de la fracción exhalada de óxido nítrico (FeNO) en el diagnóstico y tratamiento de niños con asma (Informe nº: Osteba E-14-10),https://www.euskadi.eus/contenidos/informacion/2014_osteba_publicacion/es_def/adjuntos/medFeno_asmanino.pdf
2180,"Medikamentenbezogene Störungen. S3-LL (DGPPN, DG-Sucht)",https://www.inlibra.com/10.5771/9783966053181.pdf
2181,Medikamentenmonitoring und Bridging. S3-LL (DEGAM),https://epub.uni-regensburg.de/59344/1/Makroh%C3%A4maturie_FINAL_ohneLebenslauf.pdf
2182,Medikamentensicherheit bei Kindernotfällen. S2k-LL (DGKJ),https://register.awmf.org/assets/guidelines/027-071l_S2k_Medikamentensicherheit-bei.Kindernotf%C3%A4llen_2021-03.pdf
2183,Medikamentensicherheit in der Kinderanästhesie. S2e-LL (DGAI),https://register.awmf.org/assets/guidelines/001-033l_S2k_Medikamentensicherheit__Kinderan%C3%A4sthesie_20121-12.pdf
2184,Medikamentöse Postexpositionsprophylaxe (PEP) nach HIV-Exposition. S2k-LL (DAIG),https://register.awmf.org/assets/guidelines/055-004k_S2k_Medikamentoese-Postexpositionsprophylaxe-PEP-nach-HIV-Exposition_2022-04.pdf
2185,"Medikamentöse Therapie der neurogenen Dysfunktion des unteren Harntraktes (Neurogenic Lower Urinary Tract Dysfunction, NLUTD). S2k-LL (DGU)",https://register.awmf.org/assets/guidelines/043-053l_S2k_Medikamentoese-Therapie-neurogene-Dysfunktion-des-unteren-Harntraktes-NLUTD_2022-02.pdf
2186,Medische beslissingen rond levenseinde bij verstandelijk beperkten . National consensus-based guideline,https://nvavg.nl/wp-content/uploads/2022/03/Richtlijn-medische-beslissingen-levenseinde-jan-2008.pdf
2187,Medizinisch klinische Diagnostik bei Schimmelpilzexposition in Innenräumen. S2k-LL (GHUP),https://register.awmf.org/assets/guidelines/161-001l_S2k_Medizinisch-klinische-Diagnostik-bei-Schimmelpilzexposition-in-Innenraeumen_2024-03.pdf
2188,"Medizinische Kompressionstherapie der Extremitäten mit Medizinischem Kompressionsstrumpf (MKS), Phlebologischem Kompressionsverband (PKV) und Medizinischen adaptiven Kompressionssystemen (MAK)",https://register.awmf.org/assets/guidelines/037-005l_S3k_Medizinische-Kompressionstherapie-MKS-PKV_2019-05_abgelaufen.pdf
2189,Mejora de la atención al paciente mayor con patología crónica (Informe nº: Osteba D-09-01),https://www.euskadi.eus/contenidos/informacion/2009_osteba_publicacion/es_def/adjuntos/D_09_01_mejora_atencion.pdf
2190,Mejora de la calidad de la información sobre el cáncer colo-rectal  y de próstata en el Registro de Cáncer poblacional de Euskadi (RCE) y revisión bibliográfica (Informe nº: Osteba E-14-03),https://www.euskadi.eus/contenidos/informacion/2014_osteba_publicacion/es_def/adjuntos/cancer_colo_rectal_prostata.pdf
2191,Melanoma: assessment and management (NG14),https://melanomafocus.org/wp-content/uploads/2022/10/melanoma-assessment-and-management-pdf-1837271430853.pdf
2192,Mélanome cutané. Guide ALD,https://www.sfdermato.org/upload/recommandations/guide-ald30-melanome-cutane-janvier2012-7d85da0ebb80db7815a5a29d5c6159ab.pdf
2193,Melanoom,https://www.cancersupportcommunity.org/sites/default/files/fsac/melanoma.pdf
2194,Meningeoom,https://healthsystem.osumc.edu/pteduc/docs/meningioma.pdf
2195,"Meningitis (bacterial) and meningococcal septicaemia in under 16s: recognition, diagnosis and management (CG102)",http://dickyricky.com/Medicine/Guidelines/NICE/CG102%20Bacterial%20Meningitis%20and%20Meningococcal%20Septicaemia%20in%20under%2016s.pdf
2196,Meniskuserkrankungen. S2k-LL (DGOOC),
2197,Menopause: diagnosis and management (NG23),https://www.som.org.uk/sites/som.org.uk/files/NICE_guideline_menopause.pdf
2198,Mental health care in the perinatal period: Australian clinical practice guideline,https://www.health.qld.gov.au/__data/assets/pdf_file/0016/1321225/g-peri-mental-health.pdf
2199,"Mental Health Gap Action Programme (mhGAP) guideline for mental, neurological and substance use disorders",
2200,Mental health of adults in contact with criminal justice system (NG66),https://discovery.ucl.ac.uk/10042701/1/Pilling_brar130317%20final%20BMJ%20article%202017.03.23%201.1.pdf
2201,"Mental health problems in people with learning disabilities: prevention, assessment and management (NG54)",
2202,Mental wellbeing at work (NG212),https://www.ncbi.nlm.nih.gov/books/NBK590601/bin/niceng212er4-appk-et2.pdf
2203,Mental wellbeing in over 65s: occupational therapy and physical activity interventions (PH16),https://www.ncbi.nlm.nih.gov/books/NBK553009/bin/mental-wellbeing-of-older-people-in-care-homes-pdf-2098720457413.pdf
2204,"Merkelzellkarziom (MZK, MCC, neuroendokrines Karzinom der Haut). S2k-LL (DKG)",https://hessische-krebsgesellschaft.de/wp-content/uploads/2023/08/HE-Haut-2020.pdf
2205,Mésothéliome pleural malin. Guide parcours de soins,https://www.has-sante.fr/upload/docs/application/pdf/2013-10/guide_mesotheliome_pleural_malin_final_web_091013.pdf
2206,Mesure et suivi d’une bilirubine sérique totale chez un nouveau-né qui présente des signes suggestifs d’un ictère néonatal,https://www.reseauperinatmed.fr/medias/Protocole-ictere-mis-jour-2073.pdf
2207,"Metamphetamin-bezogene Störungen, Therapie. S3-LL (DGPPN)",https://www.aerzteblatt.de/pdf/pp/16/7/s329.pdf
2208,Metastatic malignant disease of unknown primary origin (CG104),https://cupfoundjo.org/wp-content/uploads/2020/12/Nature-2020-Pavlidis.pdf
2209,Metastatic Pancreatic Cancer: ASCO Clinical Practice Guideline Update,
2210,"Metastatic spinal cord compression in adults: risk assessment, diagnosis and management (CG75)",https://www.cardiffspinalclinic.co.uk/Procedures/metastatic-spinal-cord-compression-in-adults-risk-assessment-diagnosis-and-management-pdf-975630102469.pdf
2211,Méthode d’élaboration des fiches mémo et des fiches pertinence,https://www.has-sante.fr/upload/docs/application/pdf/2016-04/guide_methodologique_fiche_memo_fiche_pertinence.pdf
2212,"Methodenreport, 5. Auflage",https://www.degam.de/files/Inhalte/Leitlinien-Inhalte/Dokumente/Fuer%20Leitlinien-Entwickler/oeffentlich/nvl-methodenreport-5aufl-vers1-1_anhang-3-standardisierte-terminologie-fuer-klinische-algorithmen.pdf
2213,"Methodische Empfehlungen für Leitlinien in der Zahn-, Mund- und Kieferheilkunde (”Leitlinie für Leitlinien”)",
2214,Methods for determining the correct nasogastric tube placement after insertion in adults (Best Practice (14(1)),
2215,METRC/AAOS Appropriate Use Criteria on the Diagnosis and Management of Acute Compartment Syndrome,https://www.aaos.org/globalassets/quality-and-practice-resources/dod/management-of-acute-compartment-syndrome-1-16-20.pdf
2216,METRC/AAOS Clinical Practice Guideline for Limb Salvage or Early Amputation,https://www.aaos.org/globalassets/quality-and-practice-resources/dod/limb-salvage-or-early-amputation-1-16-20.pdf
2217,Microbiological disgnosis of bloodstream infections,https://www.lancet.co.za/wp-content/uploads/2019/03/Laboratory-diagnosis-of-bloodstream-infections.pdf
2218,Mictieklachten bij mannen (M42),https://richtlijnen.nhg.org/files/2020-02/specifieke_zoekstrategie_mic_m42.pdf
2219,Mieux prévenir et prendre en charge les moments de violence dans l’évolution clinique des patients adultes lors des hospitalisations en services de psychiatrie,https://www.ghu-paris.fr/sites/default/files/media/downloads/fiche_pedagogique_appel_a_renfort_-_2026.pdf
2220,Migreeni,https://www.braincouncil.eu/wp-content/uploads/2020/07/A4-Migraine-Disease-Fact-Sheet-Final.pdf
2221,Mikrobilääkkeet hammasperäisten infektioiden hoidossa ja komplikaatioiden ehkäisyssä,https://www.kaypahoito.fi/xmedia/hoi/hoi50090a.pdf
2222,Mild traumatic brain injury,https://muhc.ca/sites/default/files/users/user167/TraumaFlyer_Recommendations_ENG_nov2012.pdf
2223,Mise à jour des recommandations sur l’ajustement de la médication antidiabétique dans le diabète de type 2,https://www.ciusss-capitalenationale.gouv.qc.ca/sites/d8/files/docs/ProfSante/OrdonnancesCollectives/INESSS_Protocole-ajustement-antidiabetiques.pdf
2224,Miskraam  (M03),https://richtlijnen.nhg.org/files/2019-07/m03_totstandkoming_en_methoden_nhg-standaard_miskraam_0.pdf
2225,Mismatch Repair and Microsatellite Instability Testing for Immune Checkpoint Inhibitor Therapy: ASCO Endorsement of CAP Guideline,https://documents.cap.org/documents/mmr-msi-methodology-supplement.pdf
2226,Misselijkheid en braken in de palliatieve fase (verpleegkundig). National evidence-based guideline,https://www.venvn.nl/media/tzopk3tu/misselijkheid-en-braken.pdf
2227,Misselijkheid en braken. National consensus-based guideline,https://www.venvn.nl/media/tzopk3tu/misselijkheid-en-braken.pdf
2228,MitraClip® para la reparación del reflujo de la válvula mitral (Informe nº: Osteba E-14-05),https://www.osakidetza.euskadi.eus/contenidos/informacion/2014_osteba_publicacion/es_def/adjuntos/MitraClip.pdf
2229,MMR and MSI Testing in Patients Being Considered for Checkpoint Inhibitor Therapy,https://documents.cap.org/documents/mmr-msi-methodology-supplement.pdf
2230,Modalités de prise en charge d'un appel de demande de soins non programmés dans le cadre de la régulation médicale. Recommandation pour la pratique clinique,https://www.samu-urgences-de-france.fr/medias/files/129/677/regulation_medicale__argumentaire.pdf
2231,Modelos e intervenciones de colaboración entre Atención Primaria y Salud Mental en la atención a los pacientes diagnosticados de depresión: resultados de una meta-revisión (Informe nº: Osteba D-13-13),
2232,Models of Care for Cancer Survivorship,https://www.thelancet.com/pdfs/journals/lancet/PIIS0140-6736(22)00306-3.pdf
2233,Molazwangerschap. National consensus-based guideline,https://www.nvog.nl/wp-content/uploads/2018/03/Richtlijn-trofoblastziekten.pdf
2234,"Molecular Analyses in the Diagnosis, Prognosis, and Selection of Therapy in non-GIST Soft Tissue Sarcomas",https://www.cancercareontario.ca/sites/ccocancercare/files/guidelines/full/pebc11-12f.pdf
2235,"Molecular Biomarker Testing for the Diagnosis of Diffuse Gliomas: Guideline From the College of American Pathologists in Collaboration With the American Association of Neuropathologists, Association for Molecular Pathology, and Society for Neuro-Oncology",https://documents.cap.org/documents/diffuse_gliomas_infographic.pdf
2236,"Molecular Biomarkers for the Evaluation of Colorectal Cancer: Guideline From the American Society for Clinical Pathology, College of American Pathologists, Association for Molecular Pathology, and the American Society of Clinical Oncology",https://documents.cap.org/documents/molecular-biomarkers-for-colorectal-cancer.pdf
2237,"Molecular Biomarkers for the Evaluation of Colorectal Carcinoma: Guideline From the ASCP, CAP, AMP, and ASCO",https://documents.cap.org/documents/colorectal-cancer-recommendations.pdf
2238,Molecular Biomarkers in Localized Prostate Cancer: ASCO Guideline,https://www.jnjprecisionmedicine.com/pdfs/Prostate-Cancer-Molecular-Biomarkers-and-Guideline-Recommendations-Digital-Chapter.pdf
2239,Molecular Testing for Selection of Lung Cancer Patients for EGFR and ALK Tyrosine Kinase Inhibitors: American Society of Clinical Oncology Endorsement of the CAP/IASLC/AMP Guideline,https://jmd.amjpathol.org/pb/assets/raw/Health%20Advance/journals/jmdi/650_S200_main.pdf
2240,Monisairas potilas,https://www.duodecimlehti.fi/xmedia/duo/duo17557.pdf
2241,Monogenic cerebral small-vessel diseases: diagnosis and therapy. Consensus recommendations of the European Academy of Neurology,
2242,Monogenic cerebral small‐vessel diseases: diagnosis and therapy. Consensus recommendations of the European Academy of Neurology,
2243,Morbus Basedow im Kindes- und Jugendalter. S2k-LL (DGPAED),https://dgpaed.de/ag-schilddruese.html?_hash=v0Tp89CGD6ylgZE8B4OB6SigTufRsf7lhDYs1EDP84c%3D&ctx=a%3A1%3A%7Bs%3A2%3A%22id%22%3Bi%3A2168%3B%7D&p=dgpaed.de%2Fdownloads%2FBerichte+AGs%2FBerichte+der+AG+Schilddr%C3%BCse%2FBericht+der+AG_Schilddruese_2025.pdf
2244,Motor Neurone Disease: assessment and management (NG42),https://nnag.squarespace.com/s/06-Motor-Neurone-Disease-Pathway-No-Logos.pdf
2245,"Motorische Therapien für die obere Extremität zur Behandlung des Schlaganfalls. S2e-LL (DGNR, DGG, DGNC)",
2246,MS-tauti,https://www.kaypahoito.fi/xmedia/khp/khp00090.pdf
2247,Mucopolysaccharidoses (MPS),https://www.orpha.net/pdfs/data/patho/Pub/en/Mucopolysaccharidoses_En_2013.pdf
2248,Müdigkeit. S3-LL (DEGAM),https://register.awmf.org/assets/guidelines/053-002l_S3_Muedigkeit_2023-01_01.pdf
2249,Muistisairaudet,https://muistiliitto.fi/wp-content/uploads/2024/10/Alzheimers-disease-English-1.pdf
2250,"Mukoviszidose bei Kindern in den ersten beiden Lebensjahren, Diagnostik und Therapie. S3-LL (DGKJ, GPP)",https://register.awmf.org/assets/guidelines/026-024l_S3_Mukoviszidose-Kinder-in-den-ersten-beiden-Lebensjahren-Diagnostik-Therapie_2024-09-abgelaufen.pdf
2251,"Mukoviszidose: Diabetes mellitus (Cystic Fibrosis Related Diabetes, CFRD). S2k-LL (DGP)",https://www.muko.info/fileadmin/user_upload/was_wir_tun/leitlinien/leitlinie_diabetes.pdf
2252,Multidisciplinaire richtlijn m.b.t. de samenwerking in de zorgverlening voor thuiswonende oudere personen met dementie en hun mantelzorgers,https://kce.fgov.be/sites/default/files/2025-01/KCE_395_Young-onset_Dementia_Pathway_Belgium_Report.pdf
2253,Multimodal Management of Chronic Primary Pain (CPP),https://d56bochluxqnz.cloudfront.net/documents/guideline-publications/chronic-pelvic-pain/Management-of-chronic-primary-pelvic-pain-syndromes-Parsons-et-al-2021.pdf
2254,Multimodal Management of Obesity in Adults,https://www.ifso.com/pdf/jueves-de-luca-g.pdf
